id_Siniestro;Importe pagado ;Estado;Fecha Siniestro;Mes;Año;Unidad de Negocio;Id_PAS;Localidad de Ocurrencia;CP;Provincia;Marca;Modelo;Versión;Año;Suma Asegurada
9484;2132003;CERRADO;9/5/2024;Mayo;2024;La Plata;774;LA PLATA;1900;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2016;1885000
9285;2134500;CERRADO;29/4/2024;Abril;2024;Buenos Aires;1767;AVELLANEDA;1870;Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2022;2134500
6048;2134645;CERRADO;29/11/2023;Noviembre;2023;Cordoba;240;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2019;1766500
5444;2134886;CERRADO;29/10/2023;Octubre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2014;1436000
7913;2135584;CERRADO;21/2/2024;Febrero;2024;Cordoba;890;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2015;2062500
9134;2136952;CERRADO;21/4/2024;Abril;2024;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2089000
7564;2137200;CERRADO;6/2/2024;Febrero;2024;Buenos Aires;263;CONSTITUCION 1001-1800;1151;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2019;1781000
4067;2138400;CERRADO;31/7/2023;Julio;2023;Buenos Aires;1384;HUMBOLDT 1-2100;1414;C.A. de Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2021;1782000
8625;2364000;CERRADO;26/3/2024;Marzo;2024;Buenos Aires;15;MERLO;1722;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;2364000
1894;2140950;CERRADO;27/1/2023;Enero;2023;La Plata;209;LA PLATA;1900;Buenos Aires;HONDA;ON OFF;XRE 300 RALLY;2018;1942500
4292;2142690;CERRADO;16/8/2023;Agosto;2023;Buenos Aires;901;INGENIERO MASCHWITZ;1623;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2022;1776500
2529;2144933;CERRADO;21/3/2023;Marzo;2023;Buenos Aires;26;MENDOZA;5500;Mendoza;KTM;TOURING;DUKE 200 NAKED;2022;1297000
7158;2857873;CERRADO;20/1/2024;Enero;2024;USE;11;CASTRO 501-1100;1217;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2018;2857873
5778;2145600;CERRADO;16/11/2023;Noviembre;2023;Buenos Aires;1476;CUCHA CUCHA 1101-3100;1416;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS FI;2019;1788000
5364;2146205;CERRADO;25/10/2023;Octubre;2023;Buenos Aires;1330;LIBERTAD;1716;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2017;1636500
7663;2612800;CERRADO;11/2/2024;Febrero;2024;Buenos Aires;777;MORENO;1740;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;2612800
6827;2606000;CERRADO;5/1/2024;Enero;2024;USE;11;CENTENARIO;8309;Neuquen;HONDA;BUSINESS;CG    150 TITAN;2019;2606000
5794;2146813;CERRADO;17/11/2023;Noviembre;2023;Rosario;382;NEUQUEN;8300;Neuquen;YAMAHA;STREET;150 FZ-SD;2022;1789011
7227;2187500;CERRADO;23/1/2024;Enero;2024;USE;11;SAN JUSTO;1754;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2187500
6485;2148400;CERRADO;20/12/2023;Diciembre;2023;USE;11;JOSE LEON SUAREZ;1655;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2015;1727000
7664;2148600;CERRADO;11/2/2024;Febrero;2024;Buenos Aires;984;CAAGUAZU 5701-7700;1408;C.A. de Buenos Aires;SYM;SCOOTER;200I JOY RIDE EVO;2017;1790500
8341;2149000;CERRADO;11/3/2024;Marzo;2024;Buenos Aires;2002;SANABRIA 2101-3400;1417;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;2149000
4658;2149290;CERRADO;10/9/2023;Septiembre;2023;Buenos Aires;695;JOSE LEON SUAREZ;1655;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2021;1782000
9710;2150459;CERRADO;20/5/2024;Mayo;2024;Buenos Aires;581;MORENO;1740;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;1699500
5557;2151304;CERRADO;4/11/2023;Noviembre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;1750000
7510;2154000;CERRADO;4/2/2024;Febrero;2024;Buenos Aires;1345;MORON;1708;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2024;2145000
6285;2154980;CERRADO;11/12/2023;Diciembre;2023;La Plata;1777;SANTA FE AVDA. 1801-2500;1123;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;1766500
1136;2156888;CERRADO;15/11/2022;Noviembre;2022;Buenos Aires;608;LA RIOJA 1-500;1214;C.A. de Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2018;2100000
4840;2157155;CERRADO;21/9/2023;Septiembre;2023;Buenos Aires;1521;VILLA MADERO;1768;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2021;1782000
5019;2157879;CERRADO;3/10/2023;Octubre;2023;USE;8;MORON;1708;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2017;1758000
6983;2158435;CERRADO;12/1/2024;Enero;2024;Buenos Aires;1407;TRISTAN SUAREZ;1806;Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2021;1775000
7159;2488500;CERRADO;20/1/2024;Enero;2024;Buenos Aires;1797;MARTIN CORONADO;1682;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2024;2488500
8911;2158800;CERRADO;9/4/2024;Abril;2024;Buenos Aires;1727;HURLINGHAM;1686;Buenos Aires;YAMAHA;STREET;125 YBR ED;2023;1799000
9607;2160533;CERRADO;15/5/2024;Mayo;2024;Buenos Aires;1662;RAMOS MEJIA;1704;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2127500
6657;2161042;CERRADO;28/12/2023;Diciembre;2023;Buenos Aires;1180;ZAVALIA 2001-2200;1428;C.A. de Buenos Aires;HONDA;ON OFF;XR  190 L;2019;1780500
9048;2161300;CERRADO;17/4/2024;Abril;2024;Buenos Aires;313;PORTELA 1-1900;1406;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;2133000
7131;2161442;CERRADO;19/1/2024;Enero;2024;Cordoba;78;CARLOS SPEGAZZINI;1812;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;1962356
8692;2162935;CERRADO;29/3/2024;Marzo;2024;Buenos Aires;299;CABALLITO 1401-1500;1406;C.A. de Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2022;2134500
5128;2163180;CERRADO;11/10/2023;Octubre;2023;Buenos Aires;237;GENERAL RODRIGUEZ;1748;Buenos Aires;YAMAHA;ENDURO;250 XTZ;2014;2012000
6540;2163802;CERRADO;22/12/2023;Diciembre;2023;Buenos Aires;1818;NAVARRO 2101-5300;1419;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2020;1510310
8576;2378500;CERRADO;24/3/2024;Marzo;2024;Buenos Aires;2131;LA TABLADA;1766;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;2378500
7182;2165200;CERRADO;21/1/2024;Enero;2024;Buenos Aires;886;MORENO;1740;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2024;2145000
8991;2165569;CERRADO;14/4/2024;Abril;2024;Mendoza;2184;LAS HERAS;5539;Mendoza;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;2142500
9167;2826000;CERRADO;23/4/2024;Abril;2024;Buenos Aires;1301;SAN MARTIN (PDO. GRAL. SAN MARTIN);1650;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2018;2826000
9789;2167952;CERRADO;23/5/2024;Mayo;2024;USE;90;CIUDADELA;1702;Buenos Aires;HERO;STREET;HUNK 150;2020;2025000
801;2309916;CERRADO;2/10/2022;Octubre;2022;Buenos Aires;465;MORENO;1740;Buenos Aires;YAMAHA;-;300 MT 03;2016;2309916
9528;2169985;CERRADO;11/5/2024;Mayo;2024;Buenos Aires;944;JOSE C. PAZ;1665;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2089000
7284;2171195;CERRADO;25/1/2024;Enero;2024;Rosario;1937;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2022;2126000
9608;2171395;CERRADO;15/5/2024;Mayo;2024;USE;11;GUILLERMO E. HUDSON;1885;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;1741000
5278;2171420;CERRADO;20/10/2023;Octubre;2023;Buenos Aires;1243;BOULOGNE;1609;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2018;1653500
9631;2172569;CERRADO;16/5/2024;Mayo;2024;Mendoza;2282;LUJAN DE CUYO;5507;Mendoza;KELLER;TOURING;260 QUASAR;2016;1986000
4922;2172705;CERRADO;27/9/2023;Septiembre;2023;Buenos Aires;1520;ESTADOS UNIDOS 1801-3000;1227;C.A. de Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2017;1800000
9351;2173539;CERRADO;2/5/2024;Mayo;2024;Buenos Aires;210;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;HONDA;BUSINESS;GLH 150;2022;2022500
8887;2175000;CERRADO;8/4/2024;Abril;2024;Buenos Aires;1180;LUIS GUILLON;1838;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2175000
9024;2176185;CERRADO;16/4/2024;Abril;2024;USE;11;MORON;1708;Buenos Aires;YAMAHA;STREET;110 NEW CRYPTON DISCO;2022;1746000
5445;2176405;CERRADO;29/10/2023;Octubre;2023;Buenos Aires;259;MORENO;1740;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2019;1961500
6984;2178435;CERRADO;12/1/2024;Enero;2024;Buenos Aires;1424;TORTUGUITAS;1667;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;2006000
9652;2178487;CERRADO;17/5/2024;Mayo;2024;Buenos Aires;808;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2023;1911000
6101;2178780;CERRADO;2/12/2023;Diciembre;2023;Buenos Aires;1180;MOSCU 5101-5500;1427;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2023;1797500
8032;2179354;CERRADO;27/2/2024;Febrero;2024;Buenos Aires;902;C.A.B.A.;1000;C.A. de Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2018;2092500
7160;2179798;CERRADO;20/1/2024;Enero;2024;Buenos Aires;517;PILAR;1629;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2016;2168000
8645;2237500;CERRADO;27/3/2024;Marzo;2024;Buenos Aires;748;FLORENCIO VARELA;1888;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;2237500
9508;2184243;CERRADO;10/5/2024;Mayo;2024;Buenos Aires;376;SAN JUSTO;1754;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;2142500
7285;2184505;CERRADO;25/1/2024;Enero;2024;Rosario;997;GRANADERO BAIGORRIA;2152;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2022;2126000
9485;2239500;CERRADO;9/5/2024;Mayo;2024;Parana;1313;SANTA FE;3000;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2021;2239500
7811;2641000;CERRADO;17/2/2024;Febrero;2024;Cordoba;111;CORDOBA;5000;Cordoba;YAMAHA;TURISMO;150 FZ FI S;2022;2641000
5558;2187279;CERRADO;4/11/2023;Noviembre;2023;USE;11;ECHEVERRIA 601-3300;1428;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2021;1981000
8424;2195000;CERRADO;16/3/2024;Marzo;2024;Buenos Aires;177;MORON;1708;Buenos Aires;HONDA;SPORT;CB  190R;2016;2195000
6847;2187500;CERRADO;6/1/2024;Enero;2024;Buenos Aires;457;MERLO;1722;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2187500
9025;2600000;CERRADO;16/4/2024;Abril;2024;Buenos Aires;1180;DIAZ VELEZ AVDA. 4501-5600;1405;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;2600000
5240;2189815;CERRADO;18/10/2023;Octubre;2023;Buenos Aires;284;QUILMES;1878;Buenos Aires;HONDA;ON OFF;XR  150 L;2023;1797500
5007;2190705;CERRADO;2/10/2023;Octubre;2023;Buenos Aires;1089;MARTIN CORONADO;1682;Buenos Aires;BAJAJ;STREET;DOMINAR 250;2022;1815000
8520;2191069;CERRADO;21/3/2024;Marzo;2024;Rosario;1943;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;CB    125 TWISTER;2022;2134500
8018;2385000;CERRADO;26/2/2024;Febrero;2024;Mar del Plata;73;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;2385000
7365;2192421;CERRADO;29/1/2024;Enero;2024;La Plata;1954;LA PLATA;1900;Buenos Aires;HONDA;SPORT;CB    190R REPSOL;2019;1755000
1614;2193375;CERRADO;31/12/2022;Diciembre;2022;USE;66;LUIS GUILLON;1838;Buenos Aires;YAMAHA;-;300 MT 03;2017;2149500
5937;2195008;CERRADO;24/11/2023;Noviembre;2023;Buenos Aires;1723;SANTA FE;3000;Santa Fe;HONDA;BUSINESS;CG    150 TITAN;2018;1815500
9942;2195243;CERRADO;31/5/2024;Mayo;2024;Buenos Aires;272;OLIVOS;1636;Buenos Aires;HONDA;BUSINESS;GLH 150;2021;1917500
7565;2199442;CERRADO;6/2/2024;Febrero;2024;Buenos Aires;145;INGENIERO PABLO NOGUES;1613;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2175000
8626;2200000;CERRADO;26/3/2024;Marzo;2024;Buenos Aires;528;JOSE LEON SUAREZ;1655;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2089000
8888;2200309;CERRADO;8/4/2024;Abril;2024;Buenos Aires;505;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;2160500
9581;2286500;CERRADO;14/5/2024;Mayo;2024;Buenos Aires;828;MONTE GRANDE;1842;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;2286500
4923;2201555;CERRADO;27/9/2023;Septiembre;2023;Buenos Aires;539;MERLO;1722;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2018;1819000
8403;2201800;CERRADO;15/3/2024;Marzo;2024;Buenos Aires;2113;BARRIO SAN JOSE (TEMPERLEY, PDOS.L.DE ZAMORA Y ALT;1834;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2018;2092500
6916;2203435;CERRADO;9/1/2024;Enero;2024;Buenos Aires;1025;PABLO PODESTA;1657;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2175000
9653;2286500;CERRADO;17/5/2024;Mayo;2024;Buenos Aires;2285;AZUL;7300;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;2286500
6573;2203755;CERRADO;24/12/2023;Diciembre;2023;Buenos Aires;1089;SANTA RITA (PERGAMINO, PDO. PERGAMINO);2700;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;1855000
6956;2203792;CERRADO;11/1/2024;Enero;2024;USE;11;SAN MARTIN (PDO. GRAL. SAN MARTIN);1650;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;1937500
7023;2203985;CERRADO;14/1/2024;Enero;2024;Neuquen;1898;FLORENCIO VARELA;1888;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;1685000
9738;2359000;CERRADO;21/5/2024;Mayo;2024;Rosario;1528;SAN LORENZO;2200;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2022;2359000
7566;2204709;CERRADO;6/2/2024;Febrero;2024;Mendoza;1999;LUZURIAGA;5513;Mendoza;HONDA;BUSINESS;GLH 150;2021;1960000
8319;2207635;CERRADO;10/3/2024;Marzo;2024;Cordoba;2102;MOSCONI GENERAL AVDA. 2101-4600;1419;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2016;1816000
7183;2207700;CERRADO;21/1/2024;Enero;2024;Buenos Aires;1923;BERNAL;1876;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2187500
5042;2208304;CERRADO;5/10/2023;Octubre;2023;USE;11;PACHECO 1801-3600;1431;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2023;1797500
7914;2209000;CERRADO;21/2/2024;Febrero;2024;Buenos Aires;482;GENERAL RODRIGUEZ;1748;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2017;2071150
5365;2209280;CERRADO;25/10/2023;Octubre;2023;Buenos Aires;1315;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2020;1836000
1150;2211374;CERRADO;16/11/2022;Noviembre;2022;Buenos Aires;611;C.A.B.A.;1000;C.A. de Buenos Aires;YAMAHA;-;300 MT 03;2017;2192500
7687;2211942;CERRADO;12/2/2024;Febrero;2024;Buenos Aires;2019;VILLA CELINA;1771;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2187500
5651;2212295;CERRADO;9/11/2023;Noviembre;2023;USE;11;MONTE GRANDE;1842;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS FI;2019;1788000
8095;2600000;CERRADO;29/2/2024;Febrero;2024;Buenos Aires;635;VILLA LUZURIAGA;1754;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;2600000
5241;2213690;CERRADO;18/10/2023;Octubre;2023;Cordoba;344;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  250  TORNADO;2018;1819000
5341;2214180;CERRADO;24/10/2023;Octubre;2023;Buenos Aires;528;AVELLANEDA;1870;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2019;1827000
7812;2215435;CERRADO;17/2/2024;Febrero;2024;Rosario;124;9 DE ABRIL - PDO.E.;1839;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;1986000
7472;2215435;CERRADO;2/2/2024;Febrero;2024;Buenos Aires;1982;FLORENCIO VARELA;1888;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;1910000
1326;2215771;CERRADO;5/12/2022;Diciembre;2022;Buenos Aires;445;INGENIERO PABLO NOGUES;1613;Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2019;2173500
7602;2215792;CERRADO;8/2/2024;Febrero;2024;USE;11;LANUS OESTE;1824;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;2149000
6511;2215935;CERRADO;21/12/2023;Diciembre;2023;Buenos Aires;1422;EL PALOMAR;1684;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2022;2187500
7325;2215935;CERRADO;27/1/2024;Enero;2024;Buenos Aires;895;TEMPERLEY;1834;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2187500
9632;2413000;CERRADO;16/5/2024;Mayo;2024;Buenos Aires;431;BERAZATEGUI;1884;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2018;2413000
9930;2220221;CERRADO;30/5/2024;Mayo;2024;Buenos Aires;199;ITUZAINGO;3302;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;2168000
5724;2220345;CERRADO;13/11/2023;Noviembre;2023;San Francisco;1677;MALVINAS ARGENTINAS;1846;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2018;1815500
9063;2497000;CERRADO;18/4/2024;Abril;2024;Buenos Aires;2199;RAMOS MEJIA;1704;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;2497000
7915;2221394;CERRADO;21/2/2024;Febrero;2024;USE;8;MORON;1708;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;2149000
7584;2420000;CERRADO;7/2/2024;Febrero;2024;Buenos Aires;2001;ADROGUE;1846;Buenos Aires;HONDA;BUSINESS;GLH 150;2024;2420000
6357;2221980;CERRADO;14/12/2023;Diciembre;2023;Rosario;1790;ROSARIO;2000;Santa Fe;BAJAJ;STREET;ROUSER  200 NS;2016;1816000
7258;2646500;CERRADO;24/1/2024;Enero;2024;USE;11;TOBAS 3401-3600;1417;C.A. de Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2012;2646500
8603;2226243;CERRADO;25/3/2024;Marzo;2024;Buenos Aires;1180;JAURES JEAN 1-1100;1215;C.A. de Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2017;1909893
9676;2226633;CERRADO;18/5/2024;Mayo;2024;Buenos Aires;1281;ZARATE;2800;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;1969000
7758;2227972;CERRADO;15/2/2024;Febrero;2024;USE;11;LOMAS DE ZAMORA;1832;Buenos Aires;HONDA;BUSINESS;GLH 150;2022;1968500
8672;2629475;CERRADO;28/3/2024;Marzo;2024;Mendoza;1146;GODOY CRUZ;5501;Mendoza;HONDA;BUSINESS;CG    150 TITAN;2017;2629475
7640;2233557;CERRADO;10/2/2024;Febrero;2024;USE;8;VILLA BOSCH;1682;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2175000
852;2233799;CERRADO;9/10/2022;Octubre;2022;Buenos Aires;484;GENERAL RODRIGUEZ;1748;Buenos Aires;HONDA;ON OFF;XRE 300 RALLY;2019;1843500
7783;2233966;CERRADO;16/2/2024;Febrero;2024;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;YAMAHA;ENDURO;125 XTZ;2017;1788000
5279;2234104;CERRADO;20/10/2023;Octubre;2023;USE;11;NUEVA YORK 2101-5300;1419;C.A. de Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2018;1819000
4417;2235665;CERRADO;25/8/2023;Agosto;2023;Buenos Aires;1450;GRAND BOURG;1615;Buenos Aires;HONDA;SPORT;CBX 250 TWISTER;2016;1856500
9286;2482000;CERRADO;29/4/2024;Abril;2024;Buenos Aires;2237;MORON;1708;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;2482000
7307;2237757;CERRADO;26/1/2024;Enero;2024;USE;11;MITRE BARTOLOME 1401-1800;1037;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2016;1816000
1934;2238082;CERRADO;30/1/2023;Enero;2023;Buenos Aires;256;SAN MARTIN 1-1200;1004;C.A. de Buenos Aires;HONDA;ON OFF;XRE 300;2019;2030000
1352;2238282;CERRADO;8/12/2022;Diciembre;2022;Buenos Aires;26;VILLA DEVOTO;1419;Buenos Aires;HUSQVARNA;STREET;VITPILEN 401;2021;2125000
4231;2239165;CERRADO;12/8/2023;Agosto;2023;La Plata;106;BERISSO;1923;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2020;1546000
4363;2240348;CERRADO;22/8/2023;Agosto;2023;Buenos Aires;238;SAN JUSTO;1754;Buenos Aires;YAMAHA;ENDURO;250 XTZ;2016;1916500
7488;2240709;CERRADO;3/2/2024;Febrero;2024;Mendoza;1984;GODOY CRUZ;5501;Mendoza;HONDA;BUSINESS;WAVE  110S C/D;2018;2187500
7024;2244442;CERRADO;14/1/2024;Enero;2024;Buenos Aires;1548;VILLA BALLESTER;1653;Buenos Aires;HONDA;SCOOTER;ELITE 125;2015;1882000
9334;2246443;CERRADO;1/5/2024;Mayo;2024;Buenos Aires;1180;TAPIALES;1770;Buenos Aires;HONDA;SPORT;CB  190R;2016;1843500
7641;2246500;CERRADO;10/2/2024;Febrero;2024;Buenos Aires;1118;RANELAGH;1886;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;2126000
6749;2249389;CERRADO;1/1/2024;Enero;2024;La Plata;1845;BERAZATEGUI;1884;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2020;1817000
6685;2250000;CERRADO;29/12/2023;Diciembre;2023;Buenos Aires;1685;DORREGO AVDA. 2301-4100;1425;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2022;1875000
9393;2250000;CERRADO;4/5/2024;Mayo;2024;Buenos Aires;699;MORON;1708;Buenos Aires;HONDA;BUSINESS;GLH 150;2021;2175000
6120;2250232;CERRADO;3/12/2023;Diciembre;2023;Concepcion del Uruguay;1368;CONCEPCION DEL URUGUAY;3260;Entre Rios;HONDA;BUSINESS;CG    150 TITAN;2018;1815500
4250;2254017;CERRADO;13/8/2023;Agosto;2023;Buenos Aires;1025;VILLA BOSCH;1682;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2022;1881000
3892;2254988;CERRADO;19/7/2023;Julio;2023;Buenos Aires;410;LOMA HERMOSA;1678;Buenos Aires;YAMAHA;ENDURO;250 XTZ;2017;2017000
7707;2255000;CERRADO;13/2/2024;Febrero;2024;Buenos Aires;210;BRAVO MARIO 1-1400;1175;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2018;2003156
8484;2255584;CERRADO;19/3/2024;Marzo;2024;USE;11;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2016;2182500
7886;2256302;CERRADO;20/2/2024;Febrero;2024;Buenos Aires;1623;MORENO;1740;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2175000
9049;2695000;CERRADO;17/4/2024;Abril;2024;USE;11;MAR DEL PLATA;7600;Buenos Aires;BAJAJ;STREET;ROUSER  150;2017;2695000
8604;2258003;CERRADO;25/3/2024;Marzo;2024;Mendoza;2134;GODOY CRUZ;5501;Mendoza;HONDA;ON OFF;XR  150 L;2017;1810000
4537;2258561;CERRADO;1/9/2023;Septiembre;2023;USE;11;CABALLITO 1401-1500;1406;C.A. de Buenos Aires;BAJAJ;STREET;DOMINAR 400;2018;1863500
5976;2259192;CERRADO;26/11/2023;Noviembre;2023;USE;11;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2019;1827000
7642;2261000;CERRADO;10/2/2024;Febrero;2024;Buenos Aires;2001;MERLO;1722;Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2022;2261000
5828;2262270;CERRADO;19/11/2023;Noviembre;2023;Buenos Aires;1180;ACEVEDO 1-2000;1414;C.A. de Buenos Aires;YAMAHA;ENDURO;125 XTZ;2020;1867000
8096;2606000;CERRADO;29/2/2024;Febrero;2024;USE;11;MORENO;1740;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;2606000
8253;2263939;CERRADO;7/3/2024;Marzo;2024;Buenos Aires;1281;ZARATE;2800;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;2237500
8033;2265935;CERRADO;27/2/2024;Febrero;2024;Parana;2062;SANTA FE;3000;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2023;2237500
9609;2677500;CERRADO;15/5/2024;Mayo;2024;USE;11;ITUZAINGO;3302;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;2677500
4378;2268090;CERRADO;23/8/2023;Agosto;2023;Buenos Aires;158;HUMBERTO PRIMERO 1801-2600;1229;C.A. de Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2022;1881000
9313;2268351;CERRADO;30/4/2024;Abril;2024;USE;11;CONCEPCION DEL URUGUAY;3260;Entre Rios;HONDA;BUSINESS;GLH 150;2021;2175000
3669;2268598;CERRADO;2/7/2023;Julio;2023;Buenos Aires;686;MORON;1708;Buenos Aires;HONDA;SCOOTER;PCX 150;2017;2115000
9764;2269033;CERRADO;22/5/2024;Mayo;2024;Buenos Aires;870;BELEN DE ESCOBAR;1625;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;1977000
